Id,PostTypeId,CreationDate,Score,Viewcount,Tags,AnswerCount,FavoriteCount
"58838","1","2019-09-07 18:21:14","1","893","<machine-learning><neural-network>","2","0"
"58839","1","2019-09-07 19:50:54","0","64","<machine-learning><text-mining><evaluation><topic-model><gensim>","0",""
"58842","1","2019-09-07 21:08:05","1","54","<decision-trees>","0",""
"58843","1","2019-09-07 21:12:10","0","65","<machine-learning><decision-trees>","2",""
"58845","1","2019-09-07 21:14:44","3","3563","<tensorflow><gpu>","1","1"
"58847","1","2019-09-07 22:36:39","0","29","<hinge-loss>","1",""
"55261","1","2019-07-08 08:34:47","1","603","<xgboost>","3",""
"55264","1","2019-07-08 09:02:07","0","276","<machine-learning><data-mining><predictive-modeling><recommender-system>","1",""
"55265","1","2019-07-08 09:38:01","1","45","<neural-network><deep-learning><keras><tensorflow><unbalanced-classes>","1","1"
"55267","1","2019-07-08 09:47:06","0","33","<python><logistic-regression><pytorch>","1",""
"55273","1","2019-07-08 10:24:31","2","190","<keras><time-series><lstm><normalization>","1","2"
"55284","1","2019-07-08 13:36:39","0","19","<predictive-modeling><supervised-learning>","0",""
"55288","1","2019-07-08 14:39:38","1","53","<naive-bayes-classifier>","1",""
"55289","1","2019-07-08 14:50:52","0","23","<deep-learning><nlp><lstm><rnn><language-model>","0",""
"55290","1","2019-07-08 15:11:24","0","32","<python><keras>","0",""
"55291","1","2019-07-08 15:27:14","1","11","<machine-learning><classification>","1",""
"55293","1","2019-07-08 16:33:03","0","148","<deep-learning><tensorflow><cnn>","1",""
"55294","1","2019-07-08 16:36:30","0","633","<machine-learning><python><neural-network><keras><scikit-learn>","1",""
"55299","1","2019-07-08 17:32:11","0","9","<neural-network><probability>","0",""
"55301","1","2019-07-08 18:25:51","3","118","<machine-learning><statistics><variance>","1","0"
"55302","1","2019-07-08 18:51:13","0","111","<machine-learning><nlp><word2vec><gensim><tfidf>","0",""
"55303","1","2019-07-08 19:48:21","1","59","<classification><time-series><random-forest><training>","2","1"
"55306","1","2019-07-08 20:22:14","1","333","<deep-learning><similarity><autoencoder>","1",""
"55309","1","2019-07-08 20:36:50","0","487","<nlp><word-embeddings><language-model><similar-documents><bert>","0",""
"55311","1","2019-07-08 20:47:18","0","18","<python><deep-learning><preprocessing><pytorch><image-preprocessing>","0",""
"55312","1","2019-07-08 21:15:45","1","109","<keras><tensorflow>","2",""
"55314","1","2019-07-08 22:25:11","0","16","<machine-learning><python><sequential-pattern-mining><activity-recognition>","0",""
"55315","1","2019-07-08 22:26:54","0","34","<machine-learning><python>","0",""
"55317","1","2019-07-08 22:59:07","2","66","<r><pca><dimensionality-reduction>","1",""
"55319","1","2019-07-08 23:18:21","0","74","<deep-learning><lstm><rnn><probability>","0",""
"58920","1","2019-09-09 20:01:24","0","15","<cnn><convolution>","1",""
"58927","1","2019-09-09 21:15:09","0","75","<neural-network><tensorflow>","1",""
"58931","1","2019-09-09 21:53:42","0","32","<tfidf>","1",""
"58932","1","2019-09-09 22:13:04","1","604","<keras><cnn><loss-function>","2",""
"58933","1","2019-09-09 22:40:59","0","18","<weighted-data>","0",""
"58934","1","2019-09-09 23:03:44","0","100","<r><correlation>","1",""
"58935","1","2019-09-09 23:06:56","0","10","<linear-regression><xgboost><encoding>","0",""
"58936","1","2019-09-09 23:07:51","1","29","<linear-regression>","0",""
"58938","1","2019-09-10 01:10:29","0","23","<powerbi>","1",""
"58939","1","2019-09-10 01:38:58","0","28","<tensorflow><nlp><word-embeddings><gensim><spacy>","0",""
"58944","1","2019-09-10 04:51:39","1","649","<deep-learning><pytorch><autoencoder>","2",""
"58945","1","2019-09-10 05:26:28","0","35","<deep-learning><regression>","1",""
"58946","1","2019-09-10 05:50:45","0","14","<machine-learning><nlp><svm>","0",""
"58947","1","2019-09-10 06:21:00","0","69","<pandas>","1",""
"63575","1","2019-11-22 05:10:48","1","90","<neural-network><cnn><reinforcement-learning>","1","1"
"63576","1","2019-11-22 05:12:52","0","11","<lda><gensim>","0",""
"63577","1","2019-11-22 05:34:08","0","16","<deep-learning><cnn><image-classification>","0","1"
"63580","1","2019-11-22 06:41:50","0","19","<machine-learning><feature-selection><preprocessing><data-science-model><model-selection>","1",""
"63583","1","2019-11-22 07:03:41","1","13","<data-cleaning><feature-engineering><preprocessing><outlier>","0",""
"63586","1","2019-11-22 08:39:49","1","26","<activation-function><gaussian><neural>","1",""
"63587","1","2019-11-22 08:58:10","0","19","<machine-learning><reinforcement-learning><q-learning>","0","1"
"63588","1","2019-11-22 09:34:47","2","36","<python><feature-scaling>","1","1"
"63590","1","2019-11-22 10:13:21","0","20","<nlp><tfidf>","2",""
"63591","1","2019-11-22 10:26:00","0","28","<python><classification><scikit-learn><text-mining><naive-bayes-classifier>","1",""
"63592","1","2019-11-22 10:41:39","0","31","<r><data-cleaning><linear-regression><missing-data>","0",""
"63596","1","2019-11-22 11:36:33","1","14","<classification><noise>","0",""
"63599","1","2019-11-22 12:23:15","1","8","<deep-learning><labels><image-segmentation>","1",""
"63600","1","2019-11-22 12:39:27","4","35","<machine-learning><deep-learning><nlp>","1",""
"63609","1","2019-11-22 14:45:57","0","75","<python><tensorflow><gpu>","0",""
"63610","1","2019-11-22 14:49:04","1","24","<tableau><heatmap>","1",""
"63613","1","2019-11-22 15:28:45","0","16","<time-series><predictive-modeling><forecasting>","0",""
"63615","1","2019-11-22 15:36:23","0","30","<machine-learning><python><neural-network><data-science-model><ai>","1",""
"63616","1","2019-11-22 15:54:01","0","14","<machine-learning><neural-network>","0",""
"63617","1","2019-11-22 16:04:32","0","13","<sql><web-scrapping><python-3.x>","0",""
"63619","1","2019-11-22 16:46:48","0","22","<python><classification><keras><convolution>","0",""
"63620","1","2019-11-22 17:08:29","0","8","<python><keras><reinforcement-learning>","0",""
"63623","1","2019-11-22 19:46:06","1","27","<machine-learning><logistic-regression><genetic-algorithms>","2",""
"63624","1","2019-11-22 20:05:58","1","27","<machine-learning><data-science-model>","0","0"
"63625","1","2019-11-22 21:42:04","0","17","<time-series><multiclass-classification>","0",""
"63628","1","2019-11-22 23:37:59","2","9","<machine-learning><anomaly-detection>","1",""
"63637","1","2019-11-23 10:40:09","2","22","<classification><text-mining><naive-bayes-classifier><classifier>","1",""
"63638","1","2019-11-23 11:52:58","0","25","<orange>","0",""
"63639","1","2019-11-23 12:39:49","1","312","<python>","3",""
"63644","1","2019-11-23 15:11:14","0","34","<scikit-learn><feature-selection><sequential-pattern-mining>","1",""
"63647","1","2019-11-23 16:51:22","0","33","<machine-learning>","2",""
"63648","1","2019-11-23 17:00:42","1","24","<machine-learning><r><prediction><unsupervised-learning><rstudio>","0",""
"63650","1","2019-11-23 18:36:14","2","18","<python><statistics><numpy><scipy>","0",""
"63651","1","2019-11-23 19:25:54","0","16","<machine-learning><optimization>","1",""
"63652","1","2019-11-23 20:55:06","0","162","<python><pandas><dataframe>","2",""
"63656","1","2019-11-23 23:58:37","1","33","<pytorch><gan>","0",""
"63657","1","2019-11-24 00:39:44","1","14","<unbalanced-classes><weighted-data>","1",""
"63658","1","2019-11-24 00:47:29","0","50","<categorical-data><encoding>","2",""
"63667","1","2019-11-24 05:11:41","0","454","<python><recommender-system><ndcg>","0",""
"63672","1","2019-11-24 07:25:19","0","84","<classification><data-mining><weka>","1",""
"63676","1","2019-11-24 09:34:10","0","10","<machine-learning><dataset><image-recognition>","1",""
"51575","1","2019-05-07 23:47:17","1","83","<neural-network><keras>","1",""
"51576","1","2019-05-07 23:50:35","1","60","<recommender-system>","1","2"
"51578","1","2019-05-07 23:53:25","0","10","<machine-learning><deep-learning><matlab><error-handling>","0",""
"51584","1","2019-05-08 03:28:49","0","64","<python><tensorflow><rnn><pytorch><sequence>","0",""
"51585","1","2019-05-08 03:32:38","0","55","<python><scikit-learn><logistic-regression>","2",""
"51587","1","2019-05-08 04:03:01","2","97","<time-series><clustering><k-means>","1",""
"51588","1","2019-05-08 04:04:52","0","92","<machine-learning><neural-network><keras><lstm><recurrent-neural-net>","0",""
"51590","1","2019-05-08 04:51:25","1","234","<python><random-forest>","0",""
"51591","1","2019-05-08 05:07:30","2","2135","<feature-selection><correlation>","1","1"
"51592","1","2019-05-08 07:06:21","0","16","<machine-learning><python><deep-learning><reinforcement-learning><optimization>","0",""
"51594","1","2019-05-08 07:45:51","3","143","<python><keras><tensorflow><theano>","1",""
"55189","1","2019-07-06 17:54:11","1","29","<machine-learning><scikit-learn><dataset><class-imbalance>","0","0"
"55190","1","2019-07-06 18:24:43","1","36","<machine-learning><python><scikit-learn>","1","1"
"55191","1","2019-07-06 19:33:35","1","42","<python><classification><categorical-data>","1",""
"55195","1","2019-07-06 21:33:09","0","93","<deep-learning><classification><numpy><activation-function><cost-function>","3",""
"55198","1","2019-07-06 23:36:05","0","58","<neural-network><gradient-descent><backpropagation>","1","1"
"55201","1","2019-07-07 04:38:13","1","38","<deep-learning><cnn>","2","1"
"55202","1","2019-07-07 05:36:28","0","18","<machine-learning><tensorflow>","0",""
"55205","1","2019-07-07 09:15:04","1","88","<machine-learning><logistic-regression><accuracy><performance>","2","0"
"55209","1","2019-07-07 10:27:19","0","21","<pandas><numpy>","1",""
"55211","1","2019-07-07 11:43:29","0","239","<python><matplotlib>","2",""
"55212","1","2019-07-07 11:46:48","2","747","<deep-learning><convolution><object-detection>","1",""
"55213","1","2019-07-07 12:14:51","1","29","<python><pandas><numpy>","1",""
"55215","1","2019-07-07 12:33:05","3","969","<python><keras><tensorflow><loss-function>","1",""
"55220","1","2019-07-07 14:34:47","0","38","<clustering><image-classification><supervised-learning><multilabel-classification><semi-supervised-learning>","1",""
"55221","1","2019-07-07 14:35:21","1","120","<svm><naive-bayes-classifier>","1","2"
"55224","1","2019-07-07 15:40:28","0","57","<nlp><word2vec><gensim>","0",""
"55225","1","2019-07-07 16:31:48","2","41","<time-series>","1",""
"55226","1","2019-07-07 16:33:00","0","23","<neural-network><data-science-model>","1",""
"55229","1","2019-07-07 17:32:02","1","51","<machine-learning><deep-learning><keras><cnn><lstm>","1",""
"55232","1","2019-07-07 18:46:54","0","169","<python><random-forest><ai>","2",""
"55233","1","2019-07-07 18:47:10","1","165","<deep-learning><dataset><sentiment-analysis><multitask-learning>","1",""
"55237","1","2019-07-07 21:44:09","0","17","<time-series>","1",""
"55239","1","2019-07-07 23:15:14","0","15","<neural-network><backpropagation>","1",""
"55240","1","2019-07-08 00:36:31","-1","35","<data-mining><data><feature-extraction>","1",""
"55243","1","2019-07-08 02:16:10","2","22","<machine-learning><neural-network><reinforcement-learning><preprocessing><game>","0","1"
"55244","1","2019-07-08 03:01:25","1","45","<python><pandas><numpy><dataframe>","1",""
"55245","1","2019-07-08 03:19:19","0","35","<python><neural-network><keras><convnet>","0",""
"55246","1","2019-07-08 03:33:23","0","33","<neural-network><deep-learning><nlp><transfer-learning><transformer>","0",""
"55247","1","2019-07-08 05:31:28","1","69","<data-mining><dataset><text-mining><data><text>","1",""
"51668","1","2019-05-09 10:11:55","2","108","<machine-learning><time-series><sequential-pattern-mining>","0","1"
"51670","1","2019-05-09 11:38:55","1","24","<classification>","1","3"
"51671","1","2019-05-09 11:53:26","2","1219","<keras><image-classification>","2",""
"51672","1","2019-05-09 12:02:53","0","14","<machine-learning><classification><svm><normalization><distribution>","0",""
"51674","1","2019-05-09 12:41:47","1","21","<r><data-cleaning><regex>","2",""
"51677","1","2019-05-09 13:03:03","2","623","<neural-network><backpropagation>","1",""
"51678","1","2019-05-09 13:06:29","0","334","<data-science-model>","0",""
"51679","1","2019-05-09 13:11:32","0","150","<keras><image-classification><training><multiclass-classification><machine-learning-model>","0","0"
"51681","1","2019-05-09 13:22:20","2","89","<python><pandas><dataframe><csv>","1",""
"51683","1","2019-05-09 14:39:13","0","302","<keras><tensorflow><optimization><loss-function>","2",""
"51685","1","2019-05-09 14:59:11","0","28","<machine-learning><deep-learning><classification><time-series><lstm>","0",""
"51687","1","2019-05-09 16:07:14","3","76","<python><neural-network>","0","1"
"51688","1","2019-05-09 16:18:03","0","241","<python><data-mining><churn>","1",""
"51689","1","2019-05-09 16:21:06","0","71","<machine-learning><word2vec><word-embeddings><natural-language-process>","0",""
"51693","1","2019-05-09 16:48:08","4","576","<machine-learning><python><neural-network><keras>","0","1"
"51696","1","2019-05-09 18:03:03","1","33","<python><computer-vision><image>","0",""
"51697","1","2019-05-09 18:06:36","2","946","<nlp><sequence><bert>","1",""
"51698","1","2019-05-09 19:57:12","1","20","<bayesian-networks>","1",""
"51699","1","2019-05-09 20:04:45","1","194","<tensorflow><dataset><lstm><rnn>","0",""
"51700","1","2019-05-09 20:07:23","3","147","<deep-learning><tensorflow><dataset><lstm><rnn>","0",""
"51703","1","2019-05-09 20:57:06","2","73","<cross-validation>","1","1"
"51708","1","2019-05-09 23:37:44","0","48","<machine-learning><classification><regression>","2",""
"51651","1","2019-05-09 06:09:44","0","18","<feature-selection>","0",""
"51653","1","2019-05-09 06:53:49","0","389","<keras><multitask-learning>","1",""
"51654","1","2019-05-09 07:03:37","0","35","<machine-learning><python><cloud-computing>","1",""
"51655","1","2019-05-09 07:05:27","0","1041","<machine-learning><dataset><supervised-learning><sentiment-analysis>","1",""
"51656","1","2019-05-09 07:20:41","0","433","<deep-learning><reinforcement-learning><pytorch>","0",""
"51657","1","2019-05-09 07:40:11","0","19","<machine-learning><clustering><data><graphs>","0",""
"51659","1","2019-05-09 08:13:38","0","30","<machine-learning><classification><predictive-modeling><prediction>","1",""
"51662","1","2019-05-09 08:48:12","0","155","<machine-learning><kaggle>","0",""
"51664","1","2019-05-09 09:26:19","1","588","<xgboost><hyperparameter><hyperparameter-tuning><bayesian><gbm>","0","1"
"51665","1","2019-05-09 09:30:21","1","2140","<machine-learning><python><pandas><csv><kaggle>","1",""
"67049","1","2020-01-25 16:58:31","2","16","<machine-learning><time-series><machine-learning-model><finance>","0",""
"67050","1","2020-01-25 17:22:59","3","28","<machine-learning><python><neural-network><keras><tensorflow>","0",""
"67051","1","2020-01-25 18:31:32","2","18","<deep-learning><classification><time-series>","0",""
"67053","1","2020-01-25 20:37:52","2","29","<random-forest><evaluation><python-3.x><mse><rmse>","0",""
